nome;descricao;categoria
 Box Livros As Aventuras De Robert Longdon  Código Da Vinci ;Box Livros Aventura Robert Langdon Dan BrownNovo - Lacrado - Edição EconômicaDan Brown é um dos autores de livros de suspense mais popular da atualidade. Seus livros O Símbolo Perdido, O Código da Vinci, Anjos e Demônios, Fortaleza Digital e Ponto de Impacto já venderam 160 milhões de exemplares no mundo. Este box traz 4 clássicos bestsellers deste grande autor, são eles:-O Código Da Vinci-Anjos e Demônios -O Símbolo Perdido-InfernoO Código da Vinci Um assassinato dentro do Museu do Louvre, em Paris, traz à tona uma sinistra conspiração para revelar um segredo que foi protegido por uma sociedade secreta desde os tempos de Jesus Cristo. A vítima é o respeitado curador do museu, Jacques Saunière, um dos líderes dessa antiga fraternidade, o Priorado de Sião, que já teve como membros Leonardo da Vinci, Victor Hugo e Isaac Newton.Momentos antes de morrer, Saunière deixa uma mensagem cifrada que apenas a criptógrafa Sophie Neveu e Robert Langdon, um simbologista, podem desvendar. Eles viram suspeitos e detetives enquanto tentam decifrar um intricado quebra-cabeças que pode lhes revelar um segredo milenar que envolve a Igreja Católica.Apenas alguns passos à frente das autoridades e do perigoso assassino, Sophie e Robert vão à procura de pistas ocultas nas obras de Da Vinci e se debruçam sobre alguns dos maiores mistérios da cultura ocidental - da natureza do sorriso da Mona Lisa ao significado do Santo Graal. Mesclando os ingredientes de um envolvente suspense com informações sobre obras de arte, documentos e rituais secretos, Dan Brown consagrou-se como um dos autores mais brilhantes da atualidade.Anjos e DemôniosAntes de decifrar O código Da Vinci, Robert Langdon, o famoso professor de simbologia de Harvard, vive sua primeira aventura em Anjos e demônios, quando tenta impedir que uma antiga sociedade secreta destrua a Cidade do Vaticano.Às vésperas do conclave que vai eleger o novo Papa, Langdon é chamado às pressas para analisar um misterioso símbolo marcado a fogo no peito de um físico assassinado em um grande centro de pesquisas na Suíça.Ele descobre indícios de algo inimaginável: a assinatura macabra no corpo da vítima é dos Illuminati, uma poderosa fraternidade que ressurgiu disposta a levar a cabo a lendária vingança contra a Igreja Católica. De posse de uma nova arma devastadora, roubada do centro de pesquisas, ela ameaça explodir a Cidade do Vaticano e matar os quatro cardeais mais cotados para a sucessão papal.Correndo contra o tempo, Langdon voa para Roma junto com Vittoria Vetra, uma bela cientista italiana. Numa caçada frenética por criptas, igrejas e catedrais, os dois desvendam enigmas e seguem uma trilha que pode levar ao covil dos Illuminati - um refúgio secreto onde está a única esperança de salvação da Igreja nesta guerra entre ciência e religião.O Símbolo PerdidoDepois de ter sobrevivido a uma explosão no Vaticano e a uma caçada humana em Paris, Robert Langdon está de volta com seus profundos conhecimentos de simbologia e sua brilhante habilidade para solucionar problemas.Em O símbolo perdido, o célebre professor de Harvard é convidado às pressas por seu amigo e mentor Peter Solomon - eminente maçom e filantropo - a dar uma palestra no Capitólio dos Estados Unidos. Ao chegar lá, descobre que caiu numa armadilha. Não há palestra nenhuma, Solomon está desaparecido e, ao que tudo indica, correndo grande perigo.Mal'akh, o sequestrador, acredita que os fundadores de Washington, a maioria deles mestres maçons, esconderam na cidade um tesouro capaz de dar poderes sobre-humanos a quem o encontrasse. E está convencido de que Langdon é a única pessoa que pode localizá-lo. Vendo que essa é sua única chance de salvar Solomon, o simbologista se lança numa corrida alucinada pelos principais pontos da capital americana: o Capitólio, a Biblioteca do Congresso, a Catedral Nacional e o Centro de Apoio dos Museus Smithsonian.Neste labirinto de verdades ocultas, códigos maçônicos e símbolos escondidos, Langdon conta com a ajuda de Katherine, irmã de Peter e renomada cientista que investiga o poder que a mente humana tem de influenciar o mundo físico.O tempo está contra eles. E muitas outras pessoas parecem envolvidas nesta trama que ameaça a segurança nacional, entre elas Inoue Sato, autoridade máxima do Escritório de Segurança da CIA, e Warren Bellamy, responsável pela administração do Capitólio. Como Langdon já aprendeu em suas outras aventuras, quando se trata de segredos e poder, nunca se pode dizer ao certo de que lado cada um está. Nas mãos de Dan Brown, Washington se revela tão fascinante quanto o Vaticano ou Paris. Em O Símbolo Perdido, ele desperta o interesse dos leitores por temas tão variados como ciência, noética, teoria das supercordas e grandes obras de arte, os desafiando a abrir a mente para novos conhecimentos.InfernoNo meio da noite, o renomado simbologista Robert Langdon acorda de um pesadelo, num hospital. Desorientado e com um ferimento à bala na cabeça, ele não tem a menor ideia de como foi parar ali. Ao olhar pela janela e reconhecer a silhueta do Palazzo Vecchio, em Florença, Langdon tem um choque. Ele nem se lembra de ter deixado os Estados Unidos. Na verdade, não tem nenhuma recordação das últimas 36 horas.Quando um novo atentado contra a sua vida acontece dentro do hospital, Langdon se vê obrigado a fugir e, para isso, conta apenas com a ajuda da jovem médica Sienna Brooks.De posse de um macabro objeto que Sienna encontrou no paletó de Langdon, os dois têm que seguir uma série inquietante de códigos criada por uma mente brilhante, obcecada tanto pelo fim do mundo quanto por uma das maiores obras-primas literárias de todos os tempos: A Divina Comédia, de Dante Alighieri.Mais uma vez superando as expectativas, Dan Brown nos leva por uma viagem pela cultura, pela arte e pela literatura italianas - passando por lugares como a Galleria degli Uffizi, o Duomo de Florença e a Basílica de São Marcos.Inferno é uma leitura eletrizante e um convite a pensarmos no papel da ciência para o futuro da humanidade.Outras Informações:Livros ImpressosMedida do Box: (Alt. 22cm x Larg. 14cm x Prof. 2,5cm )Edição: 1Tipo de capa: BrochuraEditora ArqueiroAno: 2014;livro
 O Senhor Dos Anéis - Ed. Completa Capa Filme ( Brochura ) ;"Produto NovoAqui você encontra a trilogia ""Senhor dos Anéis"" em um único volume. Viaje por esse universo épico, às vezes cômico, às vezes monstruoso, através da narrativa de um mundo imaginário que já pode ser considerado uma nova mitologia. Este livro reúne em um único volume as três partes da trilogia O Senhor dos Anéis, que já vendeu milhões de cópias em todo o mundo e continua encantando pessoas de todas as idades. A Sociedade do Anel, As duas torres, O retorno do rei, respectivamente primeiro, segundo e terceiro volume em dose única para os aficionados por Tolkien, ou simplesmente para os que mergulham pela primeira vez num emaranhado de acontecimentos improváveis, mas absolutamente convincente em seus detalhes.CaracterísticasAutor: Tolkien, J. R. R.Peso: 1.225I.S.B.N.: 8533615167Altura: 22.000000Largura: 14.500000Profundidade: 5.500000Número de Páginas: 1212Idioma: PortuguêsAcabamento: BrochuraNúmero da edição: 1País de Origem: Brasil";livro
 Box Coleção A Torre Negra ( 8 Livros ) Stephen King ;;livro
 Livro Box Coleção Série Falen - 05 Livros - Lauren Kate ;;livro
 Livros The Walking Dead-envio Imediato- Promoção 04 Livros ;MATERIAL DIGITAL Coleção de 04 livros, são os que estão nas fotosENVIO LOGO APÓS O PAGAMENTO SER APROVADOComo combino a entrega do produto?Ao terminar a sua compra, você receberá os dados do vendedor.Contate-o para combinar a data e o local da entrega do produto.O envio do produto é de forma imediataA qualidade é a nossa melhor garantia da fidelidade de nossos clientes.MRCS VENDAS ESTÁ A SUA DISPOSIÇÃO PARA ESCLARECER SUAS DÚVIDAS.;livro
 Comentário Judaico Do Novo Testamento David H. Stern ;"Comentário Judaico do Novo Testamento - David H. Stern - Um dos mais completos livros com comentários judaicos sobre o novo testamento. A obra é de David H Stern e a distribuilção é feita pela editora Atos. O Comentário Judaico do Novo Testamento, de forma empolgante e reveladora, oferece aos estudiosos da Bíblia uma nova visão da cultura, teologia, história e geografia dos tempos e vida de Yeshua (Jesus). um Judeu Messiânico e erudito bíblico - nesta obra tão bem escrita que já está destinada a se tornar um clássico - gastou décadas estudando a língua do Novo Testamento para criar este volume tão inspirador.Questões aboradadas neste Comentário:A Torah - Está em vigor nos dias atuais?Não pensem que vim abolir a Torah...não Vim abolir,mas Cumprir.O que Ele quis dizer?Sha""ul(Paulo)escreveu :Todo Israel seá salvo.Ele estava falando de todos os Judeus messiânicos?Por que Yeshua citou os seguintes ensinamentos na mesma passagem.Não acumulem para vocês riquezas aqui na TerraE os olhos são a luz do Corpo?Páginas 946 Formato: 17X24cm - capa dura";livro
 Ovos Dragão  Gold Edition Game Of Thrones Daenerys Targaryen ;;livro
 Harry Potter E A Pedra Filosofal ;Produto Novo e Físico  Harry Potter é um garoto cujos pais, feiticeiros, foram assassinados por um poderosíssimo bruxo quando ele ainda era um bebê. Ele foi levado, então, para a casa dos tios que nada tinham a ver com o sobrenatural. Pelo contrário. Até os 10 anos, Harry foi uma espécie de gata borralheira: maltratado pelos tios, herdava roupas velhas do primo gorducho, tinha óculos remendados e era tratado como um estorvo. No dia de seu aniversário de 11 anos, entretanto, ele parece deslizar por um buraco sem fundo, como o de Alice no país das maravilhas, que o conduz a um mundo mágico. Descobre sua verdadeira história e seu destino: ser um aprendiz de feiticeiro até o dia em que terá que enfrentar a pior força do mal, o homem que assassinou seus pais. O menino de olhos verde, magricela e desengonçado, tão habituado à rejeição, descobre, também, que é um herói no universo dos magos. Potter fica sabendo que é a única pessoa a ter sobrevivido a um ataque do tal bruxo do mal e essa é a causa da marca em forma de raio que ele carrega na testa. Ele não é um garoto qualquer, ele sequer é um feiticeiro qualquer  ele é Harry Potter, símbolo de poder, resistência e um líder natural entre os sobrenaturais. A fábula, recheada de fantasmas, paredes que falam, caldeirões, sapos, unicórnios, dragões e gigantes, não é, entretanto, apenas um passatempo.CaracterísticasTipo de Produto: LivroMedidas (cm): 21.00 x 14.00 x 1.40 cmIdiomas: PortuguêsAno: 2000Autor: J. K. RowlingISBN: 8532511015Editora: RoccoEdição: 1ª Ed.Encadernação: BrochuraNº de Páginas: 224Mais Informações: Tradutor: Lia Wyler, Assunto: Ficção Fantasiosa, Origem: Nacional, Código de Barras: 9788532511010;livro
 O Lado Feio Do Amor - Ugly Love ;Produto NovoO maior best-seller de Collen Hoover, autora das séries Slammed e Hopeless Quando Tate Collins se muda para o apartamento de seu irmão, Corbin, a fim de se dedicar ao mestrado em enfermagem, não imaginava conhecer o lado feio do amor. Um relacionamento onde companheirismo e cumplicidade não são prioridades. E o sexo parece ser o único objetivo. Mas Miles Archer, piloto de avião, vizinho e melhor amigo de Corbin, sabe ser persuasivo... apesar da armadura emocional que usa para esconder um passado de dor. O que Miles e Tate sentem não é amor à primeira vista, mas uma atração incontrolável. Em pouco tempo não conseguem mais resistir e se entregam ao desejo. O rapaz impõe duas regras: sem perguntas sobre o passado e sem esperanças para o futuro. Será um relacionamento casual. Eles têm a sintonia perfeita. Tate prometeu não se apaixonar. Mas vai descobrir que nenhuma regra é capaz de controlar o amor e o desejo.CaracterísticasAutor: Hoover, ColleenPeso: 0.38I.S.B.N.: 9788501105738Altura: 21.000000Largura: 14.000000Profundidade: 1.800000Idioma: PortuguêsAcabamento: 0Número da edição: 0Ano da edição: 2015;livro
 O Homem Mais Feliz Da História ;Produto Novo e Físico  O homem mais feliz da história é um romance protagonizado pelo psiquiatra Marco Polo, um pensador ateu e mundialmente reconhecido que ousa estudar a complexa mente de Jesus sob o ângulo da ciência. Em uma jornada surpreendente, ele procura desvendar os misteriosos códigos da felicidade ocultos no mais famoso discurso do Mestre dos Mestres: o Sermão da Montanha. Ao mesmo tempo que fica fascinado com suas descobertas, Marco Polo sofre uma perseguição implacável de forças ocultas que farão de tudo para silenciar sua voz. O homem mais feliz da história é a continuação da saga que começou com O homem mais inteligente da história, mas os livros podem ser lidos separadamente, sem nenhum prejuízo para o leitor.CaracterísticasTipo de Produto: LivroMedidas (cm): 23.00 x 16.00 x 1.70 cmIdiomas: PortuguêsAno: 2017Autor: Augusto CuryISBN: 8543105277Editora: SextanteEdição: 1ª Ed.Encadernação: BrochuraNº de Páginas: 336Mais Informações: Assunto: Romances, Origem: Nacional, Código de Barras: 9788543105277;livro
 1977 - Enfield ;Produto NovoReal e sobrenatural. Nos entalhes da madeira, é possível ver uma cruz. Duas, se percebermos que a outra está invertida. Será um sinal? O que há por trás daquela porta? Descubra em 1977 — Enfield, o mais novo livro sobre relatos sobrenaturais da DarkSide® Books. Green Street, 284. Enfield, subúrbio de Londres. Há quarenta anos, este endereço desperta medo e curiosidade nos estudiosos em assuntos paranormais. Uma residência simples, de classe média baixa. Dentro dela, uma família em pânico. Os gritos acordavam a vizinhança, a polícia não sabia como investigar. Seria aquela uma verdadeira casa mal-assombrada? Seja bem-vindo para desvendar esse mistério nas páginas de 1977 – Enfield. Mas entre por sua conta e risco. Dentro deste livro, você encontra o mais completo registro do fenômeno real que inspirou os filmes Poltergeist e Invocação do Mal 2. “1977 — Enfield” é o relato escrito por Guy Lyon Playfair, um dos especialistas em mediunidade que investigaram os fenômenos mundialmente conhecidos como o “poltergeist de Enfield”. Ele morou no Brasil durante anos, e é especialista na obra e na vida do médium Chico Xavier. Junto com o pesquisador do paranormal Maurice Grosse, Guy acompanhou por três anos o drama da sra. Harper e de seus filhos, documentando inúmeros acontecimentos que a ciência não consegue explicar: objetos que se moviam sozinhos, barulhos sem causa aparente, vozes atribuídas a espíritos, levitação. Seria um caso de histeria coletiva ou puro charlatanismo?, alguns podem se perguntar. Mas as fotos, os registros em áudio e vídeo e os depoimentos recolhidos por Guy Lyon e Maurice até hoje intrigam a comunidade internacional. Poucas vezes, o sobrenatural se mostrou tão real como aqui. O caso ganhou repercussão na mídia e atraiu a atenção de diversos pesquisadores, entre eles o casal Warren, como você pode conferir em Ed & Lorraine Warren: Demonologistas. “1977 — Enfield” não tenta convencer o leitor de nada, muito menos convertê-lo. Trata-se de um livro documental, escrito por um jornalista. Você tem acesso aos fatos e pode tirar suas próprias conclusões, se conseguir chegar ileso até o surpreendente final. Guy Lyon Playfair nasceu na Índia e foi educado na Inglaterra, onde graduou-se em línguas modernas na Cambridge University. Morou no Brasil por vários anos, trabalhando como jornalista freelancer para a revista inglesa The Economist, o semanário americano Time e a agência de notícias Associated Press  também trabalhou por quatro anos na seção de imprensa da USAID, a Agência dos Estados Unidos para o Desenvolvimento Internacional. The Flying Cow (1975) — o primeiro de seus doze livros publicados, traduzido em seis línguas e best-seller internacional — descreve suas experiências ao investigar os aspectos psíquicos do Brasil, assim como Chico Xavier, Medium of The Century (2010). Atualmente, vive em Londres e é um importante membro do conselho da Sociedade para Pesquisas Psíquicas. “Um clássico do gênero.” — Sam Syers, Hampstead & Highgate Express — “O histórico dos acontecimentos é meticuloso e fornece ao leitor um relato excepcionalmente completo do que deve ser considerado um registro extremamente importante do aparecimento contemporâneo de atividade poltergeist.” —Richard Whittington-Egan, Contemporary Review —CaracterísticasAutor: Playfair,Guy LyonPeso: 0.52I.S.B.N.: 9788594540294Altura: 23Largura: 16Profundidade: 2Número de Páginas: 272Idioma: PortuguêsAcabamento: Capa duraNúmero da edição: 1Ano da edição: 2017;livro
